Date,Product,Category,Unit_Cost_AED,Opening_Stock,Daily_Demand,Closing_Stock,Stock_Value_AED,Stockout_Risk,Days_of_Cover,Day_of_Week,Month
9/8/2024,Arabica_Beans_kg,Coffee,45,0,49,0,0,TRUE,0,Sunday,2024-09
9/9/2024,Arabica_Beans_kg,Coffee,45,336,54,282,15120,FALSE,6.222222222,Monday,2024-09
9/10/2024,Arabica_Beans_kg,Coffee,45,282,47,235,12690,FALSE,6,Tuesday,2024-09
9/11/2024,Arabica_Beans_kg,Coffee,45,235,55,180,10575,FALSE,4.272727273,Wednesday,2024-09
9/12/2024,Arabica_Beans_kg,Coffee,45,180,53,127,8100,FALSE,3.396226415,Thursday,2024-09
9/13/2024,Arabica_Beans_kg,Coffee,45,127,68,59,5715,TRUE,1.867647059,Friday,2024-09
9/14/2024,Arabica_Beans_kg,Coffee,45,59,62,0,2655,TRUE,0.951612903,Saturday,2024-09
9/15/2024,Arabica_Beans_kg,Coffee,45,0,35,0,0,TRUE,0,Sunday,2024-09
9/16/2024,Arabica_Beans_kg,Coffee,45,336,55,281,15120,FALSE,6.109090909,Monday,2024-09
9/17/2024,Arabica_Beans_kg,Coffee,45,281,35,246,12645,FALSE,8.028571429,Tuesday,2024-09
9/18/2024,Arabica_Beans_kg,Coffee,45,246,59,187,11070,FALSE,4.169491525,Wednesday,2024-09
9/19/2024,Arabica_Beans_kg,Coffee,45,187,43,144,8415,FALSE,4.348837209,Thursday,2024-09
9/20/2024,Arabica_Beans_kg,Coffee,45,144,84,60,6480,TRUE,1.714285714,Friday,2024-09
9/21/2024,Arabica_Beans_kg,Coffee,45,60,68,0,2700,TRUE,0.882352941,Saturday,2024-09
9/22/2024,Arabica_Beans_kg,Coffee,45,0,51,0,0,TRUE,0,Sunday,2024-09
9/23/2024,Arabica_Beans_kg,Coffee,45,336,58,278,15120,FALSE,5.793103448,Monday,2024-09
9/24/2024,Arabica_Beans_kg,Coffee,45,278,39,239,12510,FALSE,7.128205128,Tuesday,2024-09
9/25/2024,Arabica_Beans_kg,Coffee,45,239,33,206,10755,FALSE,7.242424242,Wednesday,2024-09
9/26/2024,Arabica_Beans_kg,Coffee,45,206,52,154,9270,FALSE,3.961538462,Thursday,2024-09
9/27/2024,Arabica_Beans_kg,Coffee,45,154,55,99,6930,FALSE,2.8,Friday,2024-09
9/28/2024,Arabica_Beans_kg,Coffee,45,99,56,43,4455,TRUE,1.767857143,Saturday,2024-09
9/29/2024,Arabica_Beans_kg,Coffee,45,43,49,0,1935,TRUE,0.87755102,Sunday,2024-09
9/30/2024,Arabica_Beans_kg,Coffee,45,336,62,274,15120,FALSE,5.419354839,Monday,2024-09
10/1/2024,Arabica_Beans_kg,Coffee,45,274,49,225,12330,FALSE,5.591836735,Tuesday,2024-10
10/2/2024,Arabica_Beans_kg,Coffee,45,225,42,183,10125,FALSE,5.357142857,Wednesday,2024-10
10/3/2024,Arabica_Beans_kg,Coffee,45,183,48,135,8235,FALSE,3.8125,Thursday,2024-10
10/4/2024,Arabica_Beans_kg,Coffee,45,135,68,67,6075,TRUE,1.985294118,Friday,2024-10
10/5/2024,Arabica_Beans_kg,Coffee,45,67,65,2,3015,TRUE,1.030769231,Saturday,2024-10
10/6/2024,Arabica_Beans_kg,Coffee,45,2,49,0,90,TRUE,0.040816327,Sunday,2024-10
10/7/2024,Arabica_Beans_kg,Coffee,45,336,54,282,15120,FALSE,6.222222222,Monday,2024-10
10/8/2024,Arabica_Beans_kg,Coffee,45,282,77,205,12690,FALSE,3.662337662,Tuesday,2024-10
10/9/2024,Arabica_Beans_kg,Coffee,45,205,45,160,9225,FALSE,4.555555556,Wednesday,2024-10
10/10/2024,Arabica_Beans_kg,Coffee,45,160,54,106,7200,FALSE,2.962962963,Thursday,2024-10
10/11/2024,Arabica_Beans_kg,Coffee,45,106,59,47,4770,TRUE,1.796610169,Friday,2024-10
10/12/2024,Arabica_Beans_kg,Coffee,45,47,73,0,2115,TRUE,0.643835616,Saturday,2024-10
10/13/2024,Arabica_Beans_kg,Coffee,45,0,49,0,0,TRUE,0,Sunday,2024-10
10/14/2024,Arabica_Beans_kg,Coffee,45,336,42,294,15120,FALSE,8,Monday,2024-10
10/15/2024,Arabica_Beans_kg,Coffee,45,294,32,262,13230,FALSE,9.1875,Tuesday,2024-10
10/16/2024,Arabica_Beans_kg,Coffee,45,262,45,217,11790,FALSE,5.822222222,Wednesday,2024-10
10/17/2024,Arabica_Beans_kg,Coffee,45,217,59,158,9765,FALSE,3.677966102,Thursday,2024-10
10/18/2024,Arabica_Beans_kg,Coffee,45,158,73,85,7110,FALSE,2.164383562,Friday,2024-10
10/19/2024,Arabica_Beans_kg,Coffee,45,85,47,38,3825,TRUE,1.808510638,Saturday,2024-10
10/20/2024,Arabica_Beans_kg,Coffee,45,38,56,0,1710,TRUE,0.678571429,Sunday,2024-10
10/21/2024,Arabica_Beans_kg,Coffee,45,336,38,298,15120,FALSE,8.842105263,Monday,2024-10
10/22/2024,Arabica_Beans_kg,Coffee,45,298,52,246,13410,FALSE,5.730769231,Tuesday,2024-10
10/23/2024,Arabica_Beans_kg,Coffee,45,246,44,202,11070,FALSE,5.590909091,Wednesday,2024-10
10/24/2024,Arabica_Beans_kg,Coffee,45,202,39,163,9090,FALSE,5.179487179,Thursday,2024-10
10/25/2024,Arabica_Beans_kg,Coffee,45,163,69,94,7335,FALSE,2.362318841,Friday,2024-10
10/26/2024,Arabica_Beans_kg,Coffee,45,94,115,0,4230,TRUE,0.817391304,Saturday,2024-10
10/27/2024,Arabica_Beans_kg,Coffee,45,0,48,0,0,TRUE,0,Sunday,2024-10
10/28/2024,Arabica_Beans_kg,Coffee,45,336,51,285,15120,FALSE,6.588235294,Monday,2024-10
10/29/2024,Arabica_Beans_kg,Coffee,45,285,50,235,12825,FALSE,5.7,Tuesday,2024-10
10/30/2024,Arabica_Beans_kg,Coffee,45,235,61,174,10575,FALSE,3.852459016,Wednesday,2024-10
10/31/2024,Arabica_Beans_kg,Coffee,45,174,41,133,7830,FALSE,4.243902439,Thursday,2024-10
11/1/2024,Arabica_Beans_kg,Coffee,45,133,88,45,5985,TRUE,1.511363636,Friday,2024-11
11/2/2024,Arabica_Beans_kg,Coffee,45,45,93,0,2025,TRUE,0.483870968,Saturday,2024-11
11/3/2024,Arabica_Beans_kg,Coffee,45,0,64,0,0,TRUE,0,Sunday,2024-11
11/4/2024,Arabica_Beans_kg,Coffee,45,336,56,280,15120,FALSE,6,Monday,2024-11
11/5/2024,Arabica_Beans_kg,Coffee,45,280,62,218,12600,FALSE,4.516129032,Tuesday,2024-11
11/6/2024,Arabica_Beans_kg,Coffee,45,218,75,143,9810,FALSE,2.906666667,Wednesday,2024-11
11/7/2024,Arabica_Beans_kg,Coffee,45,143,41,102,6435,FALSE,3.487804878,Thursday,2024-11
11/8/2024,Arabica_Beans_kg,Coffee,45,102,74,28,4590,TRUE,1.378378378,Friday,2024-11
11/9/2024,Arabica_Beans_kg,Coffee,45,28,126,0,1260,TRUE,0.222222222,Saturday,2024-11
11/10/2024,Arabica_Beans_kg,Coffee,45,0,57,0,0,TRUE,0,Sunday,2024-11
11/11/2024,Arabica_Beans_kg,Coffee,45,336,49,287,15120,FALSE,6.857142857,Monday,2024-11
11/12/2024,Arabica_Beans_kg,Coffee,45,287,53,234,12915,FALSE,5.41509434,Tuesday,2024-11
11/13/2024,Arabica_Beans_kg,Coffee,45,234,71,163,10530,FALSE,3.295774648,Wednesday,2024-11
11/14/2024,Arabica_Beans_kg,Coffee,45,163,53,110,7335,FALSE,3.075471698,Thursday,2024-11
11/15/2024,Arabica_Beans_kg,Coffee,45,110,66,44,4950,TRUE,1.666666667,Friday,2024-11
11/16/2024,Arabica_Beans_kg,Coffee,45,44,87,0,1980,TRUE,0.505747126,Saturday,2024-11
11/17/2024,Arabica_Beans_kg,Coffee,45,0,64,0,0,TRUE,0,Sunday,2024-11
11/18/2024,Arabica_Beans_kg,Coffee,45,336,53,283,15120,FALSE,6.339622642,Monday,2024-11
11/19/2024,Arabica_Beans_kg,Coffee,45,283,52,231,12735,FALSE,5.442307692,Tuesday,2024-11
11/20/2024,Arabica_Beans_kg,Coffee,45,231,65,166,10395,FALSE,3.553846154,Wednesday,2024-11
11/21/2024,Arabica_Beans_kg,Coffee,45,166,43,123,7470,FALSE,3.860465116,Thursday,2024-11
11/22/2024,Arabica_Beans_kg,Coffee,45,123,87,36,5535,TRUE,1.413793103,Friday,2024-11
11/23/2024,Arabica_Beans_kg,Coffee,45,36,84,0,1620,TRUE,0.428571429,Saturday,2024-11
11/24/2024,Arabica_Beans_kg,Coffee,45,0,75,0,0,TRUE,0,Sunday,2024-11
11/25/2024,Arabica_Beans_kg,Coffee,45,336,44,292,15120,FALSE,7.636363636,Monday,2024-11
11/26/2024,Arabica_Beans_kg,Coffee,45,292,51,241,13140,FALSE,5.725490196,Tuesday,2024-11
11/27/2024,Arabica_Beans_kg,Coffee,45,241,58,183,10845,FALSE,4.155172414,Wednesday,2024-11
11/28/2024,Arabica_Beans_kg,Coffee,45,183,41,142,8235,FALSE,4.463414634,Thursday,2024-11
11/29/2024,Arabica_Beans_kg,Coffee,45,142,71,71,6390,FALSE,2,Friday,2024-11
11/30/2024,Arabica_Beans_kg,Coffee,45,71,101,0,3195,TRUE,0.702970297,Saturday,2024-11
12/1/2024,Arabica_Beans_kg,Coffee,45,0,57,0,0,TRUE,0,Sunday,2024-12
12/2/2024,Arabica_Beans_kg,Coffee,45,336,65,271,15120,FALSE,5.169230769,Monday,2024-12
12/3/2024,Arabica_Beans_kg,Coffee,45,271,66,205,12195,FALSE,4.106060606,Tuesday,2024-12
12/4/2024,Arabica_Beans_kg,Coffee,45,205,63,142,9225,FALSE,3.253968254,Wednesday,2024-12
12/5/2024,Arabica_Beans_kg,Coffee,45,142,50,92,6390,FALSE,2.84,Thursday,2024-12
12/6/2024,Arabica_Beans_kg,Coffee,45,92,82,10,4140,TRUE,1.12195122,Friday,2024-12
12/7/2024,Arabica_Beans_kg,Coffee,45,10,69,0,450,TRUE,0.144927536,Saturday,2024-12
12/8/2024,Arabica_Beans_kg,Coffee,45,0,58,0,0,TRUE,0,Sunday,2024-12
12/9/2024,Arabica_Beans_kg,Coffee,45,336,79,257,15120,FALSE,4.253164557,Monday,2024-12
12/10/2024,Arabica_Beans_kg,Coffee,45,257,105,152,11565,FALSE,2.447619048,Tuesday,2024-12
12/11/2024,Arabica_Beans_kg,Coffee,45,152,54,98,6840,FALSE,2.814814815,Wednesday,2024-12
12/12/2024,Arabica_Beans_kg,Coffee,45,98,72,26,4410,TRUE,1.361111111,Thursday,2024-12
12/13/2024,Arabica_Beans_kg,Coffee,45,26,87,0,1170,TRUE,0.298850575,Friday,2024-12
12/14/2024,Arabica_Beans_kg,Coffee,45,0,79,0,0,TRUE,0,Saturday,2024-12
12/15/2024,Arabica_Beans_kg,Coffee,45,0,60,0,0,TRUE,0,Sunday,2024-12
12/16/2024,Arabica_Beans_kg,Coffee,45,336,65,271,15120,FALSE,5.169230769,Monday,2024-12
12/17/2024,Arabica_Beans_kg,Coffee,45,271,45,226,12195,FALSE,6.022222222,Tuesday,2024-12
12/18/2024,Arabica_Beans_kg,Coffee,45,226,55,171,10170,FALSE,4.109090909,Wednesday,2024-12
12/19/2024,Arabica_Beans_kg,Coffee,45,171,54,117,7695,FALSE,3.166666667,Thursday,2024-12
12/20/2024,Arabica_Beans_kg,Coffee,45,117,95,22,5265,TRUE,1.231578947,Friday,2024-12
12/21/2024,Arabica_Beans_kg,Coffee,45,22,89,0,990,TRUE,0.247191011,Saturday,2024-12
12/22/2024,Arabica_Beans_kg,Coffee,45,0,55,0,0,TRUE,0,Sunday,2024-12
12/23/2024,Arabica_Beans_kg,Coffee,45,336,54,282,15120,FALSE,6.222222222,Monday,2024-12
12/24/2024,Arabica_Beans_kg,Coffee,45,282,54,228,12690,FALSE,5.222222222,Tuesday,2024-12
12/25/2024,Arabica_Beans_kg,Coffee,45,228,66,162,10260,FALSE,3.454545455,Wednesday,2024-12
12/26/2024,Arabica_Beans_kg,Coffee,45,162,44,118,7290,FALSE,3.681818182,Thursday,2024-12
12/27/2024,Arabica_Beans_kg,Coffee,45,118,98,20,5310,TRUE,1.204081633,Friday,2024-12
12/28/2024,Arabica_Beans_kg,Coffee,45,20,86,0,900,TRUE,0.23255814,Saturday,2024-12
12/29/2024,Arabica_Beans_kg,Coffee,45,0,69,0,0,TRUE,0,Sunday,2024-12
12/30/2024,Arabica_Beans_kg,Coffee,45,336,44,292,15120,FALSE,7.636363636,Monday,2024-12
12/31/2024,Arabica_Beans_kg,Coffee,45,292,34,258,13140,FALSE,8.588235294,Tuesday,2024-12
1/1/2024,Robusta_Beans_kg,Coffee,35,231,49,182,8085,FALSE,4.714285714,Monday,2024-01
1/2/2024,Robusta_Beans_kg,Coffee,35,182,41,141,6370,FALSE,4.43902439,Tuesday,2024-01
1/3/2024,Robusta_Beans_kg,Coffee,35,141,35,106,4935,FALSE,4.028571429,Wednesday,2024-01
1/4/2024,Robusta_Beans_kg,Coffee,35,106,45,61,3710,FALSE,2.355555556,Thursday,2024-01
1/5/2024,Robusta_Beans_kg,Coffee,35,61,59,2,2135,TRUE,1.033898305,Friday,2024-01
1/6/2024,Robusta_Beans_kg,Coffee,35,2,56,0,70,TRUE,0.035714286,Saturday,2024-01
1/7/2024,Robusta_Beans_kg,Coffee,35,0,40,0,0,TRUE,0,Sunday,2024-01
1/8/2024,Robusta_Beans_kg,Coffee,35,231,46,185,8085,FALSE,5.02173913,Monday,2024-01
1/9/2024,Robusta_Beans_kg,Coffee,35,185,34,151,6475,FALSE,5.441176471,Tuesday,2024-01
1/10/2024,Robusta_Beans_kg,Coffee,35,151,30,121,5285,FALSE,5.033333333,Wednesday,2024-01
1/11/2024,Robusta_Beans_kg,Coffee,35,121,37,84,4235,FALSE,3.27027027,Thursday,2024-01
1/12/2024,Robusta_Beans_kg,Coffee,35,84,38,46,2940,FALSE,2.210526316,Friday,2024-01
1/13/2024,Robusta_Beans_kg,Coffee,35,46,58,0,1610,TRUE,0.793103448,Saturday,2024-01
1/14/2024,Robusta_Beans_kg,Coffee,35,0,47,0,0,TRUE,0,Sunday,2024-01
1/15/2024,Robusta_Beans_kg,Coffee,35,231,54,177,8085,FALSE,4.277777778,Monday,2024-01
1/16/2024,Robusta_Beans_kg,Coffee,35,177,51,126,6195,FALSE,3.470588235,Tuesday,2024-01
1/17/2024,Robusta_Beans_kg,Coffee,35,126,37,89,4410,FALSE,3.405405405,Wednesday,2024-01
1/18/2024,Robusta_Beans_kg,Coffee,35,89,41,48,3115,FALSE,2.170731707,Thursday,2024-01
1/19/2024,Robusta_Beans_kg,Coffee,35,48,49,0,1680,TRUE,0.979591837,Friday,2024-01
1/20/2024,Robusta_Beans_kg,Coffee,35,0,63,0,0,TRUE,0,Saturday,2024-01
1/21/2024,Robusta_Beans_kg,Coffee,35,0,47,0,0,TRUE,0,Sunday,2024-01
1/22/2024,Robusta_Beans_kg,Coffee,35,231,27,204,8085,FALSE,8.555555556,Monday,2024-01
1/23/2024,Robusta_Beans_kg,Coffee,35,204,55,149,7140,FALSE,3.709090909,Tuesday,2024-01
1/24/2024,Robusta_Beans_kg,Coffee,35,149,40,109,5215,FALSE,3.725,Wednesday,2024-01
1/25/2024,Robusta_Beans_kg,Coffee,35,109,40,69,3815,FALSE,2.725,Thursday,2024-01
1/26/2024,Robusta_Beans_kg,Coffee,35,69,64,5,2415,TRUE,1.078125,Friday,2024-01
1/27/2024,Robusta_Beans_kg,Coffee,35,5,56,0,175,TRUE,0.089285714,Saturday,2024-01
1/28/2024,Robusta_Beans_kg,Coffee,35,0,40,0,0,TRUE,0,Sunday,2024-01
1/29/2024,Robusta_Beans_kg,Coffee,35,231,30,201,8085,FALSE,7.7,Monday,2024-01
1/30/2024,Robusta_Beans_kg,Coffee,35,201,34,167,7035,FALSE,5.911764706,Tuesday,2024-01
1/31/2024,Robusta_Beans_kg,Coffee,35,167,44,123,5845,FALSE,3.795454545,Wednesday,2024-01
2/1/2024,Robusta_Beans_kg,Coffee,35,123,42,81,4305,FALSE,2.928571429,Thursday,2024-02
2/2/2024,Robusta_Beans_kg,Coffee,35,81,67,14,2835,TRUE,1.208955224,Friday,2024-02
2/3/2024,Robusta_Beans_kg,Coffee,35,14,63,0,490,TRUE,0.222222222,Saturday,2024-02
2/4/2024,Robusta_Beans_kg,Coffee,35,0,46,0,0,TRUE,0,Sunday,2024-02
2/5/2024,Robusta_Beans_kg,Coffee,35,231,55,176,8085,FALSE,4.2,Monday,2024-02
2/6/2024,Robusta_Beans_kg,Coffee,35,176,37,139,6160,FALSE,4.756756757,Tuesday,2024-02
2/7/2024,Robusta_Beans_kg,Coffee,35,139,46,93,4865,FALSE,3.02173913,Wednesday,2024-02
2/8/2024,Robusta_Beans_kg,Coffee,35,93,37,56,3255,FALSE,2.513513514,Thursday,2024-02
2/9/2024,Robusta_Beans_kg,Coffee,35,56,59,0,1960,TRUE,0.949152542,Friday,2024-02
2/10/2024,Robusta_Beans_kg,Coffee,35,0,57,0,0,TRUE,0,Saturday,2024-02
2/11/2024,Robusta_Beans_kg,Coffee,35,0,34,0,0,TRUE,0,Sunday,2024-02
2/12/2024,Robusta_Beans_kg,Coffee,35,231,39,192,8085,FALSE,5.923076923,Monday,2024-02
2/13/2024,Robusta_Beans_kg,Coffee,35,192,32,160,6720,FALSE,6,Tuesday,2024-02
2/14/2024,Robusta_Beans_kg,Coffee,35,160,35,125,5600,FALSE,4.571428571,Wednesday,2024-02
2/15/2024,Robusta_Beans_kg,Coffee,35,125,49,76,4375,FALSE,2.551020408,Thursday,2024-02
2/16/2024,Robusta_Beans_kg,Coffee,35,76,47,29,2660,TRUE,1.617021277,Friday,2024-02
2/17/2024,Robusta_Beans_kg,Coffee,35,29,54,0,1015,TRUE,0.537037037,Saturday,2024-02
2/18/2024,Robusta_Beans_kg,Coffee,35,0,45,0,0,TRUE,0,Sunday,2024-02
2/19/2024,Robusta_Beans_kg,Coffee,35,231,43,188,8085,FALSE,5.372093023,Monday,2024-02
2/20/2024,Robusta_Beans_kg,Coffee,35,188,35,153,6580,FALSE,5.371428571,Tuesday,2024-02
2/21/2024,Robusta_Beans_kg,Coffee,35,153,40,113,5355,FALSE,3.825,Wednesday,2024-02
2/22/2024,Robusta_Beans_kg,Coffee,35,113,36,77,3955,FALSE,3.138888889,Thursday,2024-02
2/23/2024,Robusta_Beans_kg,Coffee,35,77,58,19,2695,TRUE,1.327586207,Friday,2024-02
2/24/2024,Robusta_Beans_kg,Coffee,35,19,63,0,665,TRUE,0.301587302,Saturday,2024-02
2/25/2024,Robusta_Beans_kg,Coffee,35,0,34,0,0,TRUE,0,Sunday,2024-02
2/26/2024,Robusta_Beans_kg,Coffee,35,231,56,175,8085,FALSE,4.125,Monday,2024-02
2/27/2024,Robusta_Beans_kg,Coffee,35,175,38,137,6125,FALSE,4.605263158,Tuesday,2024-02
2/28/2024,Robusta_Beans_kg,Coffee,35,137,37,100,4795,FALSE,3.702702703,Wednesday,2024-02
2/29/2024,Robusta_Beans_kg,Coffee,35,100,48,52,3500,FALSE,2.083333333,Thursday,2024-02
3/1/2024,Robusta_Beans_kg,Coffee,35,52,45,7,1820,TRUE,1.155555556,Friday,2024-03
3/2/2024,Robusta_Beans_kg,Coffee,35,7,55,0,245,TRUE,0.127272727,Saturday,2024-03
3/3/2024,Robusta_Beans_kg,Coffee,35,0,36,0,0,TRUE,0,Sunday,2024-03
3/4/2024,Robusta_Beans_kg,Coffee,35,231,34,197,8085,FALSE,6.794117647,Monday,2024-03
3/5/2024,Robusta_Beans_kg,Coffee,35,197,33,164,6895,FALSE,5.96969697,Tuesday,2024-03
3/6/2024,Robusta_Beans_kg,Coffee,35,164,27,137,5740,FALSE,6.074074074,Wednesday,2024-03
3/7/2024,Robusta_Beans_kg,Coffee,35,137,34,103,4795,FALSE,4.029411765,Thursday,2024-03
3/8/2024,Robusta_Beans_kg,Coffee,35,103,44,59,3605,FALSE,2.340909091,Friday,2024-03
3/9/2024,Robusta_Beans_kg,Coffee,35,59,49,10,2065,TRUE,1.204081633,Saturday,2024-03
3/10/2024,Robusta_Beans_kg,Coffee,35,10,28,0,350,TRUE,0.357142857,Sunday,2024-03
3/11/2024,Robusta_Beans_kg,Coffee,35,231,28,203,8085,FALSE,8.25,Monday,2024-03
3/12/2024,Robusta_Beans_kg,Coffee,35,203,24,179,7105,FALSE,8.458333333,Tuesday,2024-03
3/13/2024,Robusta_Beans_kg,Coffee,35,179,29,150,6265,FALSE,6.172413793,Wednesday,2024-03
3/14/2024,Robusta_Beans_kg,Coffee,35,150,49,101,5250,FALSE,3.06122449,Thursday,2024-03
3/15/2024,Robusta_Beans_kg,Coffee,35,101,44,57,3535,FALSE,2.295454545,Friday,2024-03
3/16/2024,Robusta_Beans_kg,Coffee,35,57,42,15,1995,TRUE,1.357142857,Saturday,2024-03
3/17/2024,Robusta_Beans_kg,Coffee,35,15,36,0,525,TRUE,0.416666667,Sunday,2024-03
3/18/2024,Robusta_Beans_kg,Coffee,35,231,38,193,8085,FALSE,6.078947368,Monday,2024-03
3/19/2024,Robusta_Beans_kg,Coffee,35,193,39,154,6755,FALSE,4.948717949,Tuesday,2024-03
3/20/2024,Robusta_Beans_kg,Coffee,35,154,36,118,5390,FALSE,4.277777778,Wednesday,2024-03
3/21/2024,Robusta_Beans_kg,Coffee,35,118,40,78,4130,FALSE,2.95,Thursday,2024-03
3/22/2024,Robusta_Beans_kg,Coffee,35,78,53,25,2730,TRUE,1.471698113,Friday,2024-03
3/23/2024,Robusta_Beans_kg,Coffee,35,25,47,0,875,TRUE,0.531914894,Saturday,2024-03
3/24/2024,Robusta_Beans_kg,Coffee,35,0,30,0,0,TRUE,0,Sunday,2024-03
3/25/2024,Robusta_Beans_kg,Coffee,35,231,23,208,8085,FALSE,10.04347826,Monday,2024-03
3/26/2024,Robusta_Beans_kg,Coffee,35,208,32,176,7280,FALSE,6.5,Tuesday,2024-03
3/27/2024,Robusta_Beans_kg,Coffee,35,176,32,144,6160,FALSE,5.5,Wednesday,2024-03
3/28/2024,Robusta_Beans_kg,Coffee,35,144,32,112,5040,FALSE,4.5,Thursday,2024-03
3/29/2024,Robusta_Beans_kg,Coffee,35,112,56,56,3920,FALSE,2,Friday,2024-03
3/30/2024,Robusta_Beans_kg,Coffee,35,56,27,29,1960,FALSE,2.074074074,Saturday,2024-03
3/31/2024,Robusta_Beans_kg,Coffee,35,29,37,0,1015,TRUE,0.783783784,Sunday,2024-03
4/1/2024,Robusta_Beans_kg,Coffee,35,231,23,208,8085,FALSE,10.04347826,Monday,2024-04
4/2/2024,Robusta_Beans_kg,Coffee,35,208,20,188,7280,FALSE,10.4,Tuesday,2024-04
4/3/2024,Robusta_Beans_kg,Coffee,35,188,39,149,6580,FALSE,4.820512821,Wednesday,2024-04
4/4/2024,Robusta_Beans_kg,Coffee,35,149,34,115,5215,FALSE,4.382352941,Thursday,2024-04
4/5/2024,Robusta_Beans_kg,Coffee,35,115,56,59,4025,FALSE,2.053571429,Friday,2024-04
4/6/2024,Robusta_Beans_kg,Coffee,35,59,28,31,2065,FALSE,2.107142857,Saturday,2024-04
4/7/2024,Robusta_Beans_kg,Coffee,35,31,37,0,1085,TRUE,0.837837838,Sunday,2024-04
4/8/2024,Robusta_Beans_kg,Coffee,35,231,51,180,8085,FALSE,4.529411765,Monday,2024-04
4/9/2024,Robusta_Beans_kg,Coffee,35,180,33,147,6300,FALSE,5.454545455,Tuesday,2024-04
4/10/2024,Robusta_Beans_kg,Coffee,35,147,36,111,5145,FALSE,4.083333333,Wednesday,2024-04
4/11/2024,Robusta_Beans_kg,Coffee,35,111,48,63,3885,FALSE,2.3125,Thursday,2024-04
4/12/2024,Robusta_Beans_kg,Coffee,35,63,46,17,2205,TRUE,1.369565217,Friday,2024-04
4/13/2024,Robusta_Beans_kg,Coffee,35,17,42,0,595,TRUE,0.404761905,Saturday,2024-04
4/14/2024,Robusta_Beans_kg,Coffee,35,0,29,0,0,TRUE,0,Sunday,2024-04
4/15/2024,Robusta_Beans_kg,Coffee,35,231,32,199,8085,FALSE,7.21875,Monday,2024-04
4/16/2024,Robusta_Beans_kg,Coffee,35,199,24,175,6965,FALSE,8.291666667,Tuesday,2024-04
4/17/2024,Robusta_Beans_kg,Coffee,35,175,32,143,6125,FALSE,5.46875,Wednesday,2024-04
4/18/2024,Robusta_Beans_kg,Coffee,35,143,25,118,5005,FALSE,5.72,Thursday,2024-04
4/19/2024,Robusta_Beans_kg,Coffee,35,118,76,42,4130,TRUE,1.552631579,Friday,2024-04
4/20/2024,Robusta_Beans_kg,Coffee,35,42,45,0,1470,TRUE,0.933333333,Saturday,2024-04
4/21/2024,Robusta_Beans_kg,Coffee,35,0,29,0,0,TRUE,0,Sunday,2024-04
4/22/2024,Robusta_Beans_kg,Coffee,35,231,30,201,8085,FALSE,7.7,Monday,2024-04
4/23/2024,Robusta_Beans_kg,Coffee,35,201,37,164,7035,FALSE,5.432432432,Tuesday,2024-04
4/24/2024,Robusta_Beans_kg,Coffee,35,164,34,130,5740,FALSE,4.823529412,Wednesday,2024-04
4/25/2024,Robusta_Beans_kg,Coffee,35,130,38,92,4550,FALSE,3.421052632,Thursday,2024-04
4/26/2024,Robusta_Beans_kg,Coffee,35,92,46,46,3220,FALSE,2,Friday,2024-04
4/27/2024,Robusta_Beans_kg,Coffee,35,46,47,0,1610,TRUE,0.978723404,Saturday,2024-04
4/28/2024,Robusta_Beans_kg,Coffee,35,0,36,0,0,TRUE,0,Sunday,2024-04
4/29/2024,Robusta_Beans_kg,Coffee,35,231,46,185,8085,FALSE,5.02173913,Monday,2024-04
4/30/2024,Robusta_Beans_kg,Coffee,35,185,31,154,6475,FALSE,5.967741935,Tuesday,2024-04
5/1/2024,Robusta_Beans_kg,Coffee,35,154,32,122,5390,FALSE,4.8125,Wednesday,2024-05
5/2/2024,Robusta_Beans_kg,Coffee,35,122,36,86,4270,FALSE,3.388888889,Thursday,2024-05
5/3/2024,Robusta_Beans_kg,Coffee,35,86,54,32,3010,TRUE,1.592592593,Friday,2024-05
5/4/2024,Robusta_Beans_kg,Coffee,35,32,51,0,1120,TRUE,0.62745098,Saturday,2024-05
5/5/2024,Robusta_Beans_kg,Coffee,35,0,45,0,0,TRUE,0,Sunday,2024-05
5/6/2024,Robusta_Beans_kg,Coffee,35,231,34,197,8085,FALSE,6.794117647,Monday,2024-05
5/7/2024,Robusta_Beans_kg,Coffee,35,197,33,164,6895,FALSE,5.96969697,Tuesday,2024-05
5/8/2024,Robusta_Beans_kg,Coffee,35,164,60,104,5740,FALSE,2.733333333,Wednesday,2024-05
5/9/2024,Robusta_Beans_kg,Coffee,35,104,36,68,3640,FALSE,2.888888889,Thursday,2024-05
5/10/2024,Robusta_Beans_kg,Coffee,35,68,45,23,2380,TRUE,1.511111111,Friday,2024-05
5/11/2024,Robusta_Beans_kg,Coffee,35,23,54,0,805,TRUE,0.425925926,Saturday,2024-05
5/12/2024,Robusta_Beans_kg,Coffee,35,0,30,0,0,TRUE,0,Sunday,2024-05
5/13/2024,Robusta_Beans_kg,Coffee,35,231,49,182,8085,FALSE,4.714285714,Monday,2024-05
5/14/2024,Robusta_Beans_kg,Coffee,35,182,36,146,6370,FALSE,5.055555556,Tuesday,2024-05
5/15/2024,Robusta_Beans_kg,Coffee,35,146,32,114,5110,FALSE,4.5625,Wednesday,2024-05
5/16/2024,Robusta_Beans_kg,Coffee,35,114,32,82,3990,FALSE,3.5625,Thursday,2024-05
